Record_ID,Exam_Board,Qualification,Subject_Name,Syllabus_Code,Exam_Year_From,Exam_Year_To,Is_Current_In_2026,Is_Latest_Published_Version,Syllabus_PDF_URL,Syllabus_Page_URL,PotatoPapers_Subject_Filter,PotatoPapers_Catalogue_URL,PotatoPapers_Paper_Record_Count,PotatoPapers_Has_Catalogue_Records,Availability_Notes,Source_Verification,Verified_On
caie-alevel-9693-2028-2030,CAIE,Cambridge International AS & A Level,Marine Science,9693,2028,2030,false,true,https://www.cambridgeinternational.org/Images/744618-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-marine-science-9693/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9709-2026-2027,CAIE,Cambridge International AS & A Level,Mathematics,9709,2026,2027,true,false,https://www.cambridgeinternational.org/Images/697427-2026-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-mathematics-9709/,Mathematics(9709),https://potatopapers.me/#/cambridgealevelpapers,686,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9709-2028-2030,CAIE,Cambridge International AS & A Level,Mathematics,9709,2028,2030,false,true,https://www.cambridgeinternational.org/Images/744634-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-mathematics-9709/,Mathematics(9709),https://potatopapers.me/#/cambridgealevelpapers,686,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9231-2026-2027,CAIE,Cambridge International AS & A Level,Mathematics - Further,9231,2026,2027,true,false,https://www.cambridgeinternational.org/Images/697357-2026-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-mathematics-further-9231/,Further Maths(9231),https://potatopapers.me/#/cambridgealevelpapers,245,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9231-2028-2030,CAIE,Cambridge International AS & A Level,Mathematics - Further,9231,2028,2030,false,true,https://www.cambridgeinternational.org/Images/744603-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-mathematics-further-9231/,Further Maths(9231),https://potatopapers.me/#/cambridgealevelpapers,245,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9607-2024-2026,CAIE,Cambridge International AS & A Level,Media Studies,9607,2024,2026,true,false,https://www.cambridgeinternational.org/Images/636087-2024-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-media-studies-9607/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9607-2027-2027,CAIE,Cambridge International AS & A Level,Media Studies,9607,2027,2027,false,false,https://www.cambridgeinternational.org/Images/721382-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-media-studies-9607/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9607-2028-2030,CAIE,Cambridge International AS & A Level,Media Studies,9607,2028,2030,false,true,https://www.cambridgeinternational.org/Images/743924-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-media-studies-9607/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9483-2025-2026,CAIE,Cambridge International AS & A Level,Music,9483,2025,2026,true,false,https://www.cambridgeinternational.org/Images/664546-2025-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-music-9483/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9483-2027-2028,CAIE,Cambridge International AS & A Level,Music,9483,2027,2028,false,true,https://www.cambridgeinternational.org/Images/721445-2027-2028-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-music-9483/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9702-2025-2027,CAIE,Cambridge International AS & A Level,Physics,9702,2025,2027,true,false,https://www.cambridgeinternational.org/Images/664565-2025-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-physics-9702/,Physics(9702),https://potatopapers.me/#/cambridgealevelpapers,573,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9702-2028-2030,CAIE,Cambridge International AS & A Level,Physics,9702,2028,2030,false,true,https://www.cambridgeinternational.org/Images/744626-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-physics-9702/,Physics(9702),https://potatopapers.me/#/cambridgealevelpapers,573,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9718-2026-2026,CAIE,Cambridge International AS & A Level,Portuguese (A Level only),9718,2026,2026,true,false,https://www.cambridgeinternational.org/Images/697428-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-portuguese-9718/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9718-2027-2027,CAIE,Cambridge International AS & A Level,Portuguese (A Level only),9718,2027,2027,false,false,https://www.cambridgeinternational.org/Images/721426-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-portuguese-9718/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9718-2028-2029,CAIE,Cambridge International AS & A Level,Portuguese (A Level only),9718,2028,2029,false,true,https://www.cambridgeinternational.org/Images/744650-2028-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-portuguese-9718/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8684-2026-2026,CAIE,Cambridge International AS & A Level,Portuguese - Language (AS Level only),8684,2026,2026,true,false,https://www.cambridgeinternational.org/Images/697343-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-portuguese-language-as-level-only-8684/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8684-2027-2027,CAIE,Cambridge International AS & A Level,Portuguese - Language (AS Level only),8684,2027,2027,false,false,https://www.cambridgeinternational.org/Images/721345-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-portuguese-language-as-level-only-8684/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8684-2028-2029,CAIE,Cambridge International AS & A Level,Portuguese - Language (AS Level only),8684,2028,2029,false,true,https://www.cambridgeinternational.org/Images/744601-2028-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-portuguese-language-as-level-only-8684/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9990-2024-2026,CAIE,Cambridge International AS & A Level,Psychology,9990,2024,2026,true,false,https://www.cambridgeinternational.org/Images/634461-2024-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-psychology-9990/,Psychology(9990),https://potatopapers.me/#/cambridgealevelpapers,210,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9990-2027-2027,CAIE,Cambridge International AS & A Level,Psychology,9990,2027,2027,false,false,https://www.cambridgeinternational.org/Images/721433-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-psychology-9990/,Psychology(9990),https://potatopapers.me/#/cambridgealevelpapers,210,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9990-2028-2030,CAIE,Cambridge International AS & A Level,Psychology,9990,2028,2030,false,true,https://www.cambridgeinternational.org/Images/744686-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-psychology-9990/,Psychology(9990),https://potatopapers.me/#/cambridgealevelpapers,210,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9699-2024-2026,CAIE,Cambridge International AS & A Level,Sociology,9699,2024,2026,true,false,https://www.cambridgeinternational.org/Images/636099-2024-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-sociology-9699/,Sociology(9699),https://potatopapers.me/#/cambridgealevelpapers,139,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9699-2027-2028,CAIE,Cambridge International AS & A Level,Sociology,9699,2027,2028,false,true,https://www.cambridgeinternational.org/Images/721413-2027-2028-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-sociology-9699/,Sociology(9699),https://potatopapers.me/#/cambridgealevelpapers,139,true,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9844-2024-2026,CAIE,Cambridge International AS & A Level,Spanish - Language & Literature (A Level only),9844,2024,2026,true,false,https://www.cambridgeinternational.org/Images/649879-2024-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-spanish-language-and-literature-9844/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9844-2027-2029,CAIE,Cambridge International AS & A Level,Spanish - Language & Literature (A Level only),9844,2027,2029,false,true,https://www.cambridgeinternational.org/Images/721428-2027-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-spanish-language-and-literature-9844/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9689-2026-2026,CAIE,Cambridge International AS & A Level,Tamil - 9689 (A Level only),9689,2026,2026,true,false,https://www.cambridgeinternational.org/Images/697406-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-tamil-9689/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9689-2027-2027,CAIE,Cambridge International AS & A Level,Tamil - 9689 (A Level only),9689,2027,2027,false,false,https://www.cambridgeinternational.org/Images/721408-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-tamil-9689/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9689-2028-2029,CAIE,Cambridge International AS & A Level,Tamil - 9689 (A Level only),9689,2028,2029,false,true,https://www.cambridgeinternational.org/Images/744617-2028-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-tamil-9689/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8689-2026-2026,CAIE,Cambridge International AS & A Level,Tamil - Language - 8689 (AS Level only),8689,2026,2026,true,true,https://www.cambridgeinternational.org/Images/697346-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-tamil-language-as-level-only-8689/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9694-2026-2027,CAIE,Cambridge International AS & A Level,Thinking Skills,9694,2026,2027,true,false,https://www.cambridgeinternational.org/Images/697412-2026-2027-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-thinking-skills-9694/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9694-2028-2030,CAIE,Cambridge International AS & A Level,Thinking Skills,9694,2028,2030,false,true,https://www.cambridgeinternational.org/Images/743336-2028-2030-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-thinking-skills-9694/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9395-2024-2026,CAIE,Cambridge International AS & A Level,Travel & Tourism,9395,2024,2026,true,false,https://www.cambridgeinternational.org/Images/634457-2024-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-travel-and-tourism-9395/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9395-2027-2029,CAIE,Cambridge International AS & A Level,Travel & Tourism,9395,2027,2029,false,true,https://www.cambridgeinternational.org/Images/721364-2027-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-travel-and-tourism-9395/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8102-2027-2029,CAIE,Cambridge International AS & A Level,US History since 1877,8102,2027,2029,false,true,https://www.cambridgeinternational.org/Images/718217-2027-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-history-8102/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8101-2027-2029,CAIE,Cambridge International AS & A Level,US History to 1877,8101,2027,2029,false,true,https://www.cambridgeinternational.org/Images/718215-2027-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-history-8101/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-8686-2025-2026,CAIE,Cambridge International AS & A Level,Urdu - Language (AS Level only),8686,2025,2026,true,true,https://www.cambridgeinternational.org/Images/664531-2025-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-urdu-language-as-level-only-8686/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9686-2025-2026,CAIE,Cambridge International AS & A Level,Urdu - Pakistan only (A Level only),9686,2025,2026,true,true,https://www.cambridgeinternational.org/Images/664551-2025-2026-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-urdu-pakistan-only-9686/,,,0,false,,HTTP 200 application/pdf,2026-08-29
caie-alevel-9866-2027-2029,CAIE,Cambridge International AS & A Level,Urdu Language & Literature (9866) – for centres in Pakistan,9866,2027,2029,false,true,https://www.cambridgeinternational.org/Images/719330-2027-2029-syllabus.pdf,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-urdu-language-literature-9866/,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-accounting-2015,Pearson Edexcel,International A Level,Accounting,WAC12,2015,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Accounting/2015/specification-and-sample-assessments/pearson-edexcel-ial-accounting-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/accounting-2015.html,Accounting,https://potatopapers.me/#/edexcelalevelpapers,55,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-arabic-2016,Pearson Edexcel,International A Level,Arabic,WAA02,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/arabic/2016/specification-and-sample-assessments/ial-arabic-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/arabic-2016.html,Arabic,https://potatopapers.me/#/edexcelalevelpapers,25,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-biology-2018,Pearson Edexcel,International A Level,Biology,WBI11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Biology/2018/Specification-and-Sample-Assessment/International-A-Level-Biology-Spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/biology-2018.html,Biology,https://potatopapers.me/#/edexcelalevelpapers,182,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-business-2018,Pearson Edexcel,International A Level,Business,WBS11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Business/2018/Specification-and-Sample-Assessment/International-A-Level-Business-Spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/business-2018.html,Business,https://potatopapers.me/#/edexcelalevelpapers,122,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-chemistry-2018,Pearson Edexcel,International A Level,Chemistry,WCH11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Chemistry/2018/Specification-and-Sample-Assessment/International-A-Level-Chemistry-Spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/chemistry-2018.html,Chemistry,https://potatopapers.me/#/edexcelalevelpapers,184,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-economics-2018,Pearson Edexcel,International A Level,Economics,WEC11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Economics/2018/Specification-and-Sample-Assessment/International-A-Level-Economics-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/economics-2018.html,Economics,https://potatopapers.me/#/edexcelalevelpapers,122,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-english-language-2015,Pearson Edexcel,International A Level,English Language,WEN03,2015,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/english-language/2015/specification-and-sample-assessments/Edexcel-International_Specifications_IAL_English_Language.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/english-language-2015.html,English Lang,https://potatopapers.me/#/edexcelalevelpapers,52,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-english-literature-2015,Pearson Edexcel,International A Level,English Literature,WET03,2015,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/english-literature/2015/specification-and-sample-assessments/9781446954058-ial-englit-iss6-9-spec-240521pm.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/english-literature-2015.html,English Lit,https://potatopapers.me/#/edexcelalevelpapers,54,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-french-2016,Pearson Edexcel,International A Level,French,WFR01,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/french/2016/specification-and-sample-assessments/ial-french-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/french-2016.html,French,https://potatopapers.me/#/edexcelalevelpapers,52,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-geography-2016,Pearson Edexcel,International A Level,Geography,WGE01,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Geography/2016/specification-and-sample-assessments/ial-geography-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/geography-2016.html,Geography,https://potatopapers.me/#/edexcelalevelpapers,55,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-german-2016,Pearson Edexcel,International A Level,German,WGN01,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/german/2016/specification-and-sample-assessments/ial-german-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/german-2016.html,German,https://potatopapers.me/#/edexcelalevelpapers,53,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-greek-2016,Pearson Edexcel,International A Level,Greek,WGK01,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/greek/2016/specification-and-sample-assessments/ial-greek-specification-issue-4.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/greek-2016.html,Greek,https://potatopapers.me/#/edexcelalevelpapers,22,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-information-technology-2018,Pearson Edexcel,International A Level,Information Technology,WIT11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Information-Technology/2018/specification-and-sample-assessment/International-AL-Information-Technology-Spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/information-technology-2018.html,IT,https://potatopapers.me/#/edexcelalevelpapers,31,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-mathematics-2018,Pearson Edexcel,International A Level,Mathematics,WMA11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Mathematics/2018/Specification-and-Sample-Assessment/international-a-level-maths-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/mathematics-2018.html,"Pure Mathematics, Further Pure Maths, Mechanics, Statistics, Decision Maths",https://potatopapers.me/#/edexcelalevelpapers,201,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-physics-2018,Pearson Edexcel,International A Level,Physics,WPH11,2018,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/Physics/2018/Specification%20and%20Sample%20Assessment/9781446957783_IAL_Physics_Iss3.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/physics-2018.html,Physics,https://potatopapers.me/#/edexcelalevelpapers,182,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-psychology-2015,Pearson Edexcel,International A Level,Psychology,WPS03,2015,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/psychology/2015/specification-and-sample-assessments/ial-psychology-specification-assessment-jan-2026.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/psychology-2015.html,Psychology,https://potatopapers.me/#/edexcelalevelpapers,68,true,,HTTP 200 application/pdf,2026-08-29
edexcel-ial-spanish-2016,Pearson Edexcel,International A Level,Spanish,WSP01,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20Advanced%20Level/spanish/2016/specification-and-sample-assessments/ial-spanish-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-advanced-levels/spanish-2016.html,Spanish,https://potatopapers.me/#/edexcelalevelpapers,53,true,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-accounting-2017,Pearson Edexcel,International GCSE,Accounting,IG-ACCOUNTING,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Accounting/2017/Specification-and-sample-assessments/ig-accountancy-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-accounting-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-bangla-2017,Pearson Edexcel,International GCSE,Bangla,IG-BANGLA,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Bangla/2017/Specification%20and%20Sample%20Assessment%20Material/international-gcse-bangla-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-bangla-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-biology-2017,Pearson Edexcel,International GCSE,Biology,IG-BIOLOGY,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Biology/2017/specification-and-sample-assessments/international-gcse-biology-2017-specification1.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-biology-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-chemistry-2017,Pearson Edexcel,International GCSE,Chemistry,IG-CHEMISTRY,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Chemistry/2017/specification-and-sample-assessments/international-gcse-chemistry-2017-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-chemistry-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-chinese-2017,Pearson Edexcel,International GCSE,Chinese,IG-CHINESE,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Chinese/2017/specification-and-sample-assessments/9781446944516-ig-chinese.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-chinese-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-commerce-2017,Pearson Edexcel,International GCSE,Commerce,IG-COMMERCE,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Commerce/2017/specification-and-sample-assessments/international-gcse-Spec-Commerce.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-commerce-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-computer-science-2017,Pearson Edexcel,International GCSE,Computer Science,IG-COMPUTER_SCIENCE,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/computer-science/2017/specification-and-sample-assessments/international-gcse-in-Computer-Science-Specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-computer-science-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-economics-2017,Pearson Edexcel,International GCSE,Economics,IG-ECONOMICS,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Economics/2017/Specification%20and%20SAMS/international-gcse-spec-9781446942789.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-economics-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-english-language-a-2016,Pearson Edexcel,International GCSE,English Language A,IG-ENGLISH_LANGUAGE_A,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/English%20Language%20A/2016/Specification%20and%20sample%20assessments/9781446954379-int-gcse-englang-a-iss6-02-02-2023.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-english-language-a-2016.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-english-language-b-2016,Pearson Edexcel,International GCSE,English Language B,IG-ENGLISH_LANGUAGE_B,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/English%20Language%20B/2016/Specification%20and%20sample%20assessments/international-gcse-english-lang-b-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-english-language-b-2016.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-english-literature-2016,Pearson Edexcel,International GCSE,English Literature,IG-ENGLISH_LITERATURE,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/English%20Literature/2016/Specification%20and%20sample%20assessments/international-gcse-english-literature-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-english-literature-2016.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-french-2017,Pearson Edexcel,International GCSE,French,IG-FRENCH,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/French/2017/specification-and-sample-assessments/international-gcse-french-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-french-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-further-pure-mathematics-2017,Pearson Edexcel,International GCSE,Further Pure Mathematics,IG-FURTHER_PURE_MATHEMATICS,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Further%20Pure%20Mathematics/2016/Specification%20and%20sample%20assessments/international-gcse-in-further-pure-mathematics-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-further-pure-mathematics-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-geography-2017,Pearson Edexcel,International GCSE,Geography,IG-GEOGRAPHY,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Geography/2017/specification-and-sample-assessments/9781446958360-int-gcse-geog-issue-3.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-geography-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-global-citizenship-2017,Pearson Edexcel,International GCSE,Global Citizenship,IG-GLOBAL_CITIZENSHIP,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Global%20Citizenship/2017/Specification%20and%20sample%20assessments/international-gcse-global-citizenship-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-global-citizenship-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-history-2017,Pearson Edexcel,International GCSE,History,IG-HISTORY,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/History/2017/specification-and-sample-assessments/int-gcse-history-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-history-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
